Id,Remark,Name,Icon,Desc,Type,TypeNum,备注,Synthesis,MaxNum,Shop,CurrencyType,Value,PurchaseRestriction,Quality
604016,桃枝执扇立牌(次品),604016Name,604016Icon,604016Text,13,,,,999,,1,300,,2
604017,山河辞赋立牌(次品),604017Name,604017Icon,604017Text,13,,,,999,,1,300,,2
604018,云袖清欢立牌(次品),604018Name,604018Icon,604018Text,13,,,,999,,1,300,,2
604019,灯影红笺立牌(次品),604019Name,604019Icon,604019Text,13,,,,999,,1,300,,2
604020,霓虹战姬立牌(次品),604020Name,604020Icon,604020Text,13,,,,999,,1,400,,3
604021,深空巡卫立牌(次品),604021Name,604021Icon,604021Text,13,,,,999,,1,400,,3
604022,机甲星旅立牌(次品),604022Name,604022Icon,604022Text,13,,,,999,,1,400,,3
604023,雨夜刃影立牌(次品),604023Name,604023Icon,604023Text,13,,,,999,,1,400,,3
604024,虚空战歌立牌(次品),604024Name,604024Icon,604024Text,13,,,,999,,1,400,,3
604025,猫屿午后立牌(次品),604025Name,604025Icon,604025Text,13,,,,999,,1,400,,3
604026,雪落狐踪立牌(次品),604026Name,604026Icon,604026Text,13,,,,999,,1,500,,4
604027,深海人鱼立牌(次品),604027Name,604027Icon,604027Text,13,,,,999,,1,500,,4
604028,林间萤火立牌(次品),604028Name,604028Icon,604028Text,13,,,,999,,1,500,,4
604029,浅海碎浪立牌(次品),604029Name,604029Icon,604029Text,13,,,,999,,1,600,,5
605000,星野休憩明信片(次品),605000Name,605000Icon,605000Text,13,,,,999,,1,200,,1
605001,晚风橘绘明信片(次品),605001Name,605001Icon,605001Text,13,,,,999,,1,200,,1
605002,窗边白笺明信片(次品),605002Name,605002Icon,605002Text,13,,,,999,,1,200,,1
605003,青空信约明信片(次品),605003Name,605003Icon,605003Text,13,,,,999,,1,200,,1
605004,樱花私语明信片(次品),605004Name,605004Icon,605004Text,13,,,,999,,1,200,,1
605005,星轨魔导明信片(次品),605005Name,605005Icon,605005Text,13,,,,999,,1,200,,1
605006,雾境魔女明信片(次品),605006Name,605006Icon,605006Text,13,,,,999,,1,200,,1
605007,月光咒印明信片(次品),605007Name,605007Icon,605007Text,13,,,,999,,1,200,,1
605008,冰晶灵使明信片(次品),605008Name,605008Icon,605008Text,13,,,,999,,1,200,,1
605009,云间神谕明信片(次品),605009Name,605009Icon,605009Text,13,,,,999,,1,200,,1
605010,课间碎光明信片(次品),605010Name,605010Icon,605010Text,13,,,,999,,1,200,,1
605011,校服晚风明信片(次品),605011Name,605011Icon,605011Text,13,,,,999,,1,200,,1
605012,操场落日明信片(次品),605012Name,605012Icon,605012Text,13,,,,999,,1,300,,2
605013,图书馆秘思明信片(次品),605013Name,605013Icon,605013Text,13,,,,999,,1,300,,2
605014,天台告白明信片(次品),605014Name,605014Icon,605014Text,13,,,,999,,1,300,,2
605015,月下青衫明信片(次品),605015Name,605015Icon,605015Text,13,,,,999,,1,300,,2
605016,桃枝执扇明信片(次品),605016Name,605016Icon,605016Text,13,,,,999,,1,300,,2
605017,山河辞赋明信片(次品),605017Name,605017Icon,605017Text,13,,,,999,,1,300,,2
605018,云袖清欢明信片(次品),605018Name,605018Icon,605018Text,13,,,,999,,1,300,,2
605019,灯影红笺明信片(次品),605019Name,605019Icon,605019Text,13,,,,999,,1,300,,2
605020,霓虹战姬明信片(次品),605020Name,605020Icon,605020Text,13,,,,999,,1,400,,3
605021,深空巡卫明信片(次品),605021Name,605021Icon,605021Text,13,,,,999,,1,400,,3
605022,机甲星旅明信片(次品),605022Name,605022Icon,605022Text,13,,,,999,,1,400,,3
605023,雨夜刃影明信片(次品),605023Name,605023Icon,605023Text,13,,,,999,,1,400,,3
605024,虚空战歌明信片(次品),605024Name,605024Icon,605024Text,13,,,,999,,1,400,,3
605025,猫屿午后明信片(次品),605025Name,605025Icon,605025Text,13,,,,999,,1,400,,3
605026,雪落狐踪明信片(次品),605026Name,605026Icon,605026Text,13,,,,999,,1,500,,4
605027,深海人鱼明信片(次品),605027Name,605027Icon,605027Text,13,,,,999,,1,500,,4
605028,林间萤火明信片(次品),605028Name,605028Icon,605028Text,13,,,,999,,1,500,,4
605029,浅海碎浪明信片(次品),605029Name,605029Icon,605029Text,13,,,,999,,1,600,,5
606000,星野休憩帆布包(次品),606000Name,606000Icon,606000Text,13,,,,999,,1,200,,1
606001,晚风橘绘帆布包(次品),606001Name,606001Icon,606001Text,13,,,,999,,1,200,,1
606002,窗边白笺帆布包(次品),606002Name,606002Icon,606002Text,13,,,,999,,1,200,,1
606003,青空信约帆布包(次品),606003Name,606003Icon,606003Text,13,,,,999,,1,200,,1
606004,樱花私语帆布包(次品),606004Name,606004Icon,606004Text,13,,,,999,,1,200,,1
606005,星轨魔导帆布包(次品),606005Name,606005Icon,606005Text,13,,,,999,,1,200,,1
606006,雾境魔女帆布包(次品),606006Name,606006Icon,606006Text,13,,,,999,,1,200,,1
606007,月光咒印帆布包(次品),606007Name,606007Icon,606007Text,13,,,,999,,1,200,,1
606008,冰晶灵使帆布包(次品),606008Name,606008Icon,606008Text,13,,,,999,,1,200,,1
606009,云间神谕帆布包(次品),606009Name,606009Icon,606009Text,13,,,,999,,1,200,,1
606010,课间碎光帆布包(次品),606010Name,606010Icon,606010Text,13,,,,999,,1,200,,1
606011,校服晚风帆布包(次品),606011Name,606011Icon,606011Text,13,,,,999,,1,200,,1
606012,操场落日帆布包(次品),606012Name,606012Icon,606012Text,13,,,,999,,1,300,,2
606013,图书馆秘思帆布包(次品),606013Name,606013Icon,606013Text,13,,,,999,,1,300,,2
606014,天台告白帆布包(次品),606014Name,606014Icon,606014Text,13,,,,999,,1,300,,2
606015,月下青衫帆布包(次品),606015Name,606015Icon,606015Text,13,,,,999,,1,300,,2
606016,桃枝执扇帆布包(次品),606016Name,606016Icon,606016Text,13,,,,999,,1,300,,2
606017,山河辞赋帆布包(次品),606017Name,606017Icon,606017Text,13,,,,999,,1,300,,2
606018,云袖清欢帆布包(次品),606018Name,606018Icon,606018Text,13,,,,999,,1,300,,2
606019,灯影红笺帆布包(次品),606019Name,606019Icon,606019Text,13,,,,999,,1,300,,2
606020,霓虹战姬帆布包(次品),606020Name,606020Icon,606020Text,13,,,,999,,1,400,,3
606021,深空巡卫帆布包(次品),606021Name,606021Icon,606021Text,13,,,,999,,1,400,,3
606022,机甲星旅帆布包(次品),606022Name,606022Icon,606022Text,13,,,,999,,1,400,,3
606023,雨夜刃影帆布包(次品),606023Name,606023Icon,606023Text,13,,,,999,,1,400,,3
606024,虚空战歌帆布包(次品),606024Name,606024Icon,606024Text,13,,,,999,,1,400,,3
606025,猫屿午后帆布包(次品),606025Name,606025Icon,606025Text,13,,,,999,,1,400,,3
606026,雪落狐踪帆布包(次品),606026Name,606026Icon,606026Text,13,,,,999,,1,500,,4
606027,深海人鱼帆布包(次品),606027Name,606027Icon,606027Text,13,,,,999,,1,500,,4
606028,林间萤火帆布包(次品),606028Name,606028Icon,606028Text,13,,,,999,,1,500,,4
606029,浅海碎浪帆布包(次品),606029Name,606029Icon,606029Text,13,,,,999,,1,600,,5
607000,星野休憩文件夹(次品),607000Name,607000Icon,607000Text,13,,,,999,,1,200,,1
607001,晚风橘绘文件夹(次品),607001Name,607001Icon,607001Text,13,,,,999,,1,200,,1
607002,窗边白笺文件夹(次品),607002Name,607002Icon,607002Text,13,,,,999,,1,200,,1
607003,青空信约文件夹(次品),607003Name,607003Icon,607003Text,13,,,,999,,1,200,,1
607004,樱花私语文件夹(次品),607004Name,607004Icon,607004Text,13,,,,999,,1,200,,1
607005,星轨魔导文件夹(次品),607005Name,607005Icon,607005Text,13,,,,999,,1,200,,1
607006,雾境魔女文件夹(次品),607006Name,607006Icon,607006Text,13,,,,999,,1,200,,1
607007,月光咒印文件夹(次品),607007Name,607007Icon,607007Text,13,,,,999,,1,200,,1
607008,冰晶灵使文件夹(次品),607008Name,607008Icon,607008Text,13,,,,999,,1,200,,1
607009,云间神谕文件夹(次品),607009Name,607009Icon,607009Text,13,,,,999,,1,200,,1
607010,课间碎光文件夹(次品),607010Name,607010Icon,607010Text,13,,,,999,,1,200,,1
607011,校服晚风文件夹(次品),607011Name,607011Icon,607011Text,13,,,,999,,1,200,,1
607012,操场落日文件夹(次品),607012Name,607012Icon,607012Text,13,,,,999,,1,300,,2
607013,图书馆秘思文件夹(次品),607013Name,607013Icon,607013Text,13,,,,999,,1,300,,2
607014,天台告白文件夹(次品),607014Name,607014Icon,607014Text,13,,,,999,,1,300,,2
607015,月下青衫文件夹(次品),607015Name,607015Icon,607015Text,13,,,,999,,1,300,,2
607016,桃枝执扇文件夹(次品),607016Name,607016Icon,607016Text,13,,,,999,,1,300,,2
607017,山河辞赋文件夹(次品),607017Name,607017Icon,607017Text,13,,,,999,,1,300,,2
607018,云袖清欢文件夹(次品),607018Name,607018Icon,607018Text,13,,,,999,,1,300,,2
607019,灯影红笺文件夹(次品),607019Name,607019Icon,607019Text,13,,,,999,,1,300,,2
607020,霓虹战姬文件夹(次品),607020Name,607020Icon,607020Text,13,,,,999,,1,400,,3
607021,深空巡卫文件夹(次品),607021Name,607021Icon,607021Text,13,,,,999,,1,400,,3
607022,机甲星旅文件夹(次品),607022Name,607022Icon,607022Text,13,,,,999,,1,400,,3
607023,雨夜刃影文件夹(次品),607023Name,607023Icon,607023Text,13,,,,999,,1,400,,3
607024,虚空战歌文件夹(次品),607024Name,607024Icon,607024Text,13,,,,999,,1,400,,3
607025,猫屿午后文件夹(次品),607025Name,607025Icon,607025Text,13,,,,999,,1,400,,3
607026,雪落狐踪文件夹(次品),607026Name,607026Icon,607026Text,13,,,,999,,1,500,,4
607027,深海人鱼文件夹(次品),607027Name,607027Icon,607027Text,13,,,,999,,1,500,,4
607028,林间萤火文件夹(次品),607028Name,607028Icon,607028Text,13,,,,999,,1,500,,4
607029,浅海碎浪文件夹(次品),607029Name,607029Icon,607029Text,13,,,,999,,1,600,,5
608000,星野休憩挂轴(次品),608000Name,608000Icon,608000Text,13,,,,999,,1,200,,1
608001,晚风橘绘挂轴(次品),608001Name,608001Icon,608001Text,13,,,,999,,1,200,,1
608002,窗边白笺挂轴(次品),608002Name,608002Icon,608002Text,13,,,,999,,1,200,,1
608003,青空信约挂轴(次品),608003Name,608003Icon,608003Text,13,,,,999,,1,200,,1
608004,樱花私语挂轴(次品),608004Name,608004Icon,608004Text,13,,,,999,,1,200,,1
608005,星轨魔导挂轴(次品),608005Name,608005Icon,608005Text,13,,,,999,,1,200,,1
608006,雾境魔女挂轴(次品),608006Name,608006Icon,608006Text,13,,,,999,,1,200,,1
608007,月光咒印挂轴(次品),608007Name,608007Icon,608007Text,13,,,,999,,1,200,,1
608008,冰晶灵使挂轴(次品),608008Name,608008Icon,608008Text,13,,,,999,,1,200,,1
608009,云间神谕挂轴(次品),608009Name,608009Icon,608009Text,13,,,,999,,1,200,,1
608010,课间碎光挂轴(次品),608010Name,608010Icon,608010Text,13,,,,999,,1,200,,1
608011,校服晚风挂轴(次品),608011Name,608011Icon,608011Text,13,,,,999,,1,200,,1
608012,操场落日挂轴(次品),608012Name,608012Icon,608012Text,13,,,,999,,1,300,,2
608013,图书馆秘思挂轴(次品),608013Name,608013Icon,608013Text,13,,,,999,,1,300,,2
608014,天台告白挂轴(次品),608014Name,608014Icon,608014Text,13,,,,999,,1,300,,2
608015,月下青衫挂轴(次品),608015Name,608015Icon,608015Text,13,,,,999,,1,300,,2
608016,桃枝执扇挂轴(次品),608016Name,608016Icon,608016Text,13,,,,999,,1,300,,2
608017,山河辞赋挂轴(次品),608017Name,608017Icon,608017Text,13,,,,999,,1,300,,2
608018,云袖清欢挂轴(次品),608018Name,608018Icon,608018Text,13,,,,999,,1,300,,2
608019,灯影红笺挂轴(次品),608019Name,608019Icon,608019Text,13,,,,999,,1,300,,2
608020,霓虹战姬挂轴(次品),608020Name,608020Icon,608020Text,13,,,,999,,1,400,,3
608021,深空巡卫挂轴(次品),608021Name,608021Icon,608021Text,13,,,,999,,1,400,,3
608022,机甲星旅挂轴(次品),608022Name,608022Icon,608022Text,13,,,,999,,1,400,,3
608023,雨夜刃影挂轴(次品),608023Name,608023Icon,608023Text,13,,,,999,,1,400,,3
608024,虚空战歌挂轴(次品),608024Name,608024Icon,608024Text,13,,,,999,,1,400,,3
608025,猫屿午后挂轴(次品),608025Name,608025Icon,608025Text,13,,,,999,,1,400,,3
608026,雪落狐踪挂轴(次品),608026Name,608026Icon,608026Text,13,,,,999,,1,500,,4
608027,深海人鱼挂轴(次品),608027Name,608027Icon,608027Text,13,,,,999,,1,500,,4
608028,林间萤火挂轴(次品),608028Name,608028Icon,608028Text,13,,,,999,,1,500,,4
608029,浅海碎浪挂轴(次品),608029Name,608029Icon,608029Text,13,,,,999,,1,600,,5
609000,星野休憩海报(次品),609000Name,609000Icon,609000Text,13,,,,999,,1,200,,1
609001,晚风橘绘海报(次品),609001Name,609001Icon,609001Text,13,,,,999,,1,200,,1
609002,窗边白笺海报(次品),609002Name,609002Icon,609002Text,13,,,,999,,1,200,,1
609003,青空信约海报(次品),609003Name,609003Icon,609003Text,13,,,,999,,1,200,,1
609004,樱花私语海报(次品),609004Name,609004Icon,609004Text,13,,,,999,,1,200,,1
609005,星轨魔导海报(次品),609005Name,609005Icon,609005Text,13,,,,999,,1,200,,1
609006,雾境魔女海报(次品),609006Name,609006Icon,609006Text,13,,,,999,,1,200,,1
609007,月光咒印海报(次品),609007Name,609007Icon,609007Text,13,,,,999,,1,200,,1
609008,冰晶灵使海报(次品),609008Name,609008Icon,609008Text,13,,,,999,,1,200,,1
609009,云间神谕海报(次品),609009Name,609009Icon,609009Text,13,,,,999,,1,200,,1
609010,课间碎光海报(次品),609010Name,609010Icon,609010Text,13,,,,999,,1,200,,1
609011,校服晚风海报(次品),609011Name,609011Icon,609011Text,13,,,,999,,1,200,,1
609012,操场落日海报(次品),609012Name,609012Icon,609012Text,13,,,,999,,1,300,,2
609013,图书馆秘思海报(次品),609013Name,609013Icon,609013Text,13,,,,999,,1,300,,2
609014,天台告白海报(次品),609014Name,609014Icon,609014Text,13,,,,999,,1,300,,2
609015,月下青衫海报(次品),609015Name,609015Icon,609015Text,13,,,,999,,1,300,,2
609016,桃枝执扇海报(次品),609016Name,609016Icon,609016Text,13,,,,999,,1,300,,2
609017,山河辞赋海报(次品),609017Name,609017Icon,609017Text,13,,,,999,,1,300,,2
609018,云袖清欢海报(次品),609018Name,609018Icon,609018Text,13,,,,999,,1,300,,2
609019,灯影红笺海报(次品),609019Name,609019Icon,609019Text,13,,,,999,,1,300,,2
609020,霓虹战姬海报(次品),609020Name,609020Icon,609020Text,13,,,,999,,1,400,,3
609021,深空巡卫海报(次品),609021Name,609021Icon,609021Text,13,,,,999,,1,400,,3
609022,机甲星旅海报(次品),609022Name,609022Icon,609022Text,13,,,,999,,1,400,,3
609023,雨夜刃影海报(次品),609023Name,609023Icon,609023Text,13,,,,999,,1,400,,3
609024,虚空战歌海报(次品),609024Name,609024Icon,609024Text,13,,,,999,,1,400,,3
609025,猫屿午后海报(次品),609025Name,609025Icon,609025Text,13,,,,999,,1,400,,3
609026,雪落狐踪海报(次品),609026Name,609026Icon,609026Text,13,,,,999,,1,500,,4
609027,深海人鱼海报(次品),609027Name,609027Icon,609027Text,13,,,,999,,1,500,,4
609028,林间萤火海报(次品),609028Name,609028Icon,609028Text,13,,,,999,,1,500,,4
609029,浅海碎浪海报(次品),609029Name,609029Icon,609029Text,13,,,,999,,1,600,,5
610000,星野休憩镭射票(次品),610000Name,610000Icon,610000Text,13,,,,999,,1,200,,1
610001,晚风橘绘镭射票(次品),610001Name,610001Icon,610001Text,13,,,,999,,1,200,,1
610002,窗边白笺镭射票(次品),610002Name,610002Icon,610002Text,13,,,,999,,1,200,,1
610003,青空信约镭射票(次品),610003Name,610003Icon,610003Text,13,,,,999,,1,200,,1
610004,樱花私语镭射票(次品),610004Name,610004Icon,610004Text,13,,,,999,,1,200,,1
610005,星轨魔导镭射票(次品),610005Name,610005Icon,610005Text,13,,,,999,,1,200,,1
610006,雾境魔女镭射票(次品),610006Name,610006Icon,610006Text,13,,,,999,,1,200,,1
610007,月光咒印镭射票(次品),610007Name,610007Icon,610007Text,13,,,,999,,1,200,,1
610008,冰晶灵使镭射票(次品),610008Name,610008Icon,610008Text,13,,,,999,,1,200,,1
610009,云间神谕镭射票(次品),610009Name,610009Icon,610009Text,13,,,,999,,1,200,,1
610010,课间碎光镭射票(次品),610010Name,610010Icon,610010Text,13,,,,999,,1,200,,1
610011,校服晚风镭射票(次品),610011Name,610011Icon,610011Text,13,,,,999,,1,200,,1
610012,操场落日镭射票(次品),610012Name,610012Icon,610012Text,13,,,,999,,1,300,,2
610013,图书馆秘思镭射票(次品),610013Name,610013Icon,610013Text,13,,,,999,,1,300,,2
610014,天台告白镭射票(次品),610014Name,610014Icon,610014Text,13,,,,999,,1,300,,2
610015,月下青衫镭射票(次品),610015Name,610015Icon,610015Text,13,,,,999,,1,300,,2
610016,桃枝执扇镭射票(次品),610016Name,610016Icon,610016Text,13,,,,999,,1,300,,2
610017,山河辞赋镭射票(次品),610017Name,610017Icon,610017Text,13,,,,999,,1,300,,2
610018,云袖清欢镭射票(次品),610018Name,610018Icon,610018Text,13,,,,999,,1,300,,2
610019,灯影红笺镭射票(次品),610019Name,610019Icon,610019Text,13,,,,999,,1,300,,2
610020,霓虹战姬镭射票(次品),610020Name,610020Icon,610020Text,13,,,,999,,1,400,,3
610021,深空巡卫镭射票(次品),610021Name,610021Icon,610021Text,13,,,,999,,1,400,,3
610022,机甲星旅镭射票(次品),610022Name,610022Icon,610022Text,13,,,,999,,1,400,,3
610023,雨夜刃影镭射票(次品),610023Name,610023Icon,610023Text,13,,,,999,,1,400,,3
610024,虚空战歌镭射票(次品),610024Name,610024Icon,610024Text,13,,,,999,,1,400,,3
610025,猫屿午后镭射票(次品),610025Name,610025Icon,610025Text,13,,,,999,,1,400,,3
610026,雪落狐踪镭射票(次品),610026Name,610026Icon,610026Text,13,,,,999,,1,500,,4
610027,深海人鱼镭射票(次品),610027Name,610027Icon,610027Text,13,,,,999,,1,500,,4
610028,林间萤火镭射票(次品),610028Name,610028Icon,610028Text,13,,,,999,,1,500,,4
610029,浅海碎浪镭射票(次品),610029Name,610029Icon,610029Text,13,,,,999,,1,600,,5
611000,星野休憩手机壳(次品),611000Name,611000Icon,611000Text,13,,,,999,,1,200,,1
611001,晚风橘绘手机壳(次品),611001Name,611001Icon,611001Text,13,,,,999,,1,200,,1
611002,窗边白笺手机壳(次品),611002Name,611002Icon,611002Text,13,,,,999,,1,200,,1
611003,青空信约手机壳(次品),611003Name,611003Icon,611003Text,13,,,,999,,1,200,,1
611004,樱花私语手机壳(次品),611004Name,611004Icon,611004Text,13,,,,999,,1,200,,1
611005,星轨魔导手机壳(次品),611005Name,611005Icon,611005Text,13,,,,999,,1,200,,1
611006,雾境魔女手机壳(次品),611006Name,611006Icon,611006Text,13,,,,999,,1,200,,1
611007,月光咒印手机壳(次品),611007Name,611007Icon,611007Text,13,,,,999,,1,200,,1
611008,冰晶灵使手机壳(次品),611008Name,611008Icon,611008Text,13,,,,999,,1,200,,1
611009,云间神谕手机壳(次品),611009Name,611009Icon,611009Text,13,,,,999,,1,200,,1
611010,课间碎光手机壳(次品),611010Name,611010Icon,611010Text,13,,,,999,,1,200,,1
611011,校服晚风手机壳(次品),611011Name,611011Icon,611011Text,13,,,,999,,1,200,,1
611012,操场落日手机壳(次品),611012Name,611012Icon,611012Text,13,,,,999,,1,300,,2
611013,图书馆秘思手机壳(次品),611013Name,611013Icon,611013Text,13,,,,999,,1,300,,2
611014,天台告白手机壳(次品),611014Name,611014Icon,611014Text,13,,,,999,,1,300,,2
611015,月下青衫手机壳(次品),611015Name,611015Icon,611015Text,13,,,,999,,1,300,,2
611016,桃枝执扇手机壳(次品),611016Name,611016Icon,611016Text,13,,,,999,,1,300,,2
611017,山河辞赋手机壳(次品),611017Name,611017Icon,611017Text,13,,,,999,,1,300,,2
611018,云袖清欢手机壳(次品),611018Name,611018Icon,611018Text,13,,,,999,,1,300,,2
611019,灯影红笺手机壳(次品),611019Name,611019Icon,611019Text,13,,,,999,,1,300,,2
611020,霓虹战姬手机壳(次品),611020Name,611020Icon,611020Text,13,,,,999,,1,400,,3
611021,深空巡卫手机壳(次品),611021Name,611021Icon,611021Text,13,,,,999,,1,400,,3
611022,机甲星旅手机壳(次品),611022Name,611022Icon,611022Text,13,,,,999,,1,400,,3
611023,雨夜刃影手机壳(次品),611023Name,611023Icon,611023Text,13,,,,999,,1,400,,3
611024,虚空战歌手机壳(次品),611024Name,611024Icon,611024Text,13,,,,999,,1,400,,3
611025,猫屿午后手机壳(次品),611025Name,611025Icon,611025Text,13,,,,999,,1,400,,3
611026,雪落狐踪手机壳(次品),611026Name,611026Icon,611026Text,13,,,,999,,1,500,,4
611027,深海人鱼手机壳(次品),611027Name,611027Icon,611027Text,13,,,,999,,1,500,,4
611028,林间萤火手机壳(次品),611028Name,611028Icon,611028Text,13,,,,999,,1,500,,4
611029,浅海碎浪手机壳(次品),611029Name,611029Icon,611029Text,13,,,,999,,1,600,,5
612000,星野休憩贴纸(次品),612000Name,612000Icon,612000Text,13,,,,999,,1,200,,1
612001,晚风橘绘贴纸(次品),612001Name,612001Icon,612001Text,13,,,,999,,1,200,,1
612002,窗边白笺贴纸(次品),612002Name,612002Icon,612002Text,13,,,,999,,1,200,,1
612003,青空信约贴纸(次品),612003Name,612003Icon,612003Text,13,,,,999,,1,200,,1
612004,樱花私语贴纸(次品),612004Name,612004Icon,612004Text,13,,,,999,,1,200,,1
612005,星轨魔导贴纸(次品),612005Name,612005Icon,612005Text,13,,,,999,,1,200,,1
612006,雾境魔女贴纸(次品),612006Name,612006Icon,612006Text,13,,,,999,,1,200,,1
612007,月光咒印贴纸(次品),612007Name,612007Icon,612007Text,13,,,,999,,1,200,,1
612008,冰晶灵使贴纸(次品),612008Name,612008Icon,612008Text,13,,,,999,,1,200,,1
612009,云间神谕贴纸(次品),612009Name,612009Icon,612009Text,13,,,,999,,1,200,,1
612010,课间碎光贴纸(次品),612010Name,612010Icon,612010Text,13,,,,999,,1,200,,1
612011,校服晚风贴纸(次品),612011Name,612011Icon,612011Text,13,,,,999,,1,200,,1
612012,操场落日贴纸(次品),612012Name,612012Icon,612012Text,13,,,,999,,1,300,,2
612013,图书馆秘思贴纸(次品),612013Name,612013Icon,612013Text,13,,,,999,,1,300,,2
612014,天台告白贴纸(次品),612014Name,612014Icon,612014Text,13,,,,999,,1,300,,2
612015,月下青衫贴纸(次品),612015Name,612015Icon,612015Text,13,,,,999,,1,300,,2
612016,桃枝执扇贴纸(次品),612016Name,612016Icon,612016Text,13,,,,999,,1,300,,2
612017,山河辞赋贴纸(次品),612017Name,612017Icon,612017Text,13,,,,999,,1,300,,2
612018,云袖清欢贴纸(次品),612018Name,612018Icon,612018Text,13,,,,999,,1,300,,2
612019,灯影红笺贴纸(次品),612019Name,612019Icon,612019Text,13,,,,999,,1,300,,2
612020,霓虹战姬贴纸(次品),612020Name,612020Icon,612020Text,13,,,,999,,1,400,,3
612021,深空巡卫贴纸(次品),612021Name,612021Icon,612021Text,13,,,,999,,1,400,,3
612022,机甲星旅贴纸(次品),612022Name,612022Icon,612022Text,13,,,,999,,1,400,,3
612023,雨夜刃影贴纸(次品),612023Name,612023Icon,612023Text,13,,,,999,,1,400,,3
612024,虚空战歌贴纸(次品),612024Name,612024Icon,612024Text,13,,,,999,,1,400,,3
612025,猫屿午后贴纸(次品),612025Name,612025Icon,612025Text,13,,,,999,,1,400,,3
612026,雪落狐踪贴纸(次品),612026Name,612026Icon,612026Text,13,,,,999,,1,500,,4
612027,深海人鱼贴纸(次品),612027Name,612027Icon,612027Text,13,,,,999,,1,500,,4
612028,林间萤火贴纸(次品),612028Name,612028Icon,612028Text,13,,,,999,,1,500,,4
612029,浅海碎浪贴纸(次品),612029Name,612029Icon,612029Text,13,,,,999,,1,600,,5
613000,星野休憩本子(次品),613000Name,613000Icon,613000Text,13,,,,999,,1,200,,1
613001,晚风橘绘本子(次品),613001Name,613001Icon,613001Text,13,,,,999,,1,200,,1
613002,窗边白笺本子(次品),613002Name,613002Icon,613002Text,13,,,,999,,1,200,,1
613003,青空信约本子(次品),613003Name,613003Icon,613003Text,13,,,,999,,1,200,,1
613004,樱花私语本子(次品),613004Name,613004Icon,613004Text,13,,,,999,,1,200,,1
613005,星轨魔导本子(次品),613005Name,613005Icon,613005Text,13,,,,999,,1,200,,1
613006,雾境魔女本子(次品),613006Name,613006Icon,613006Text,13,,,,999,,1,200,,1
613007,月光咒印本子(次品),613007Name,613007Icon,613007Text,13,,,,999,,1,200,,1
613008,冰晶灵使本子(次品),613008Name,613008Icon,613008Text,13,,,,999,,1,200,,1
613009,云间神谕本子(次品),613009Name,613009Icon,613009Text,13,,,,999,,1,200,,1
613010,课间碎光本子(次品),613010Name,613010Icon,613010Text,13,,,,999,,1,200,,1
613011,校服晚风本子(次品),613011Name,613011Icon,613011Text,13,,,,999,,1,200,,1
613012,操场落日本子(次品),613012Name,613012Icon,613012Text,13,,,,999,,1,300,,2
613013,图书馆秘思本子(次品),613013Name,613013Icon,613013Text,13,,,,999,,1,300,,2
613014,天台告白本子(次品),613014Name,613014Icon,613014Text,13,,,,999,,1,300,,2
613015,月下青衫本子(次品),613015Name,613015Icon,613015Text,13,,,,999,,1,300,,2
613016,桃枝执扇本子(次品),613016Name,613016Icon,613016Text,13,,,,999,,1,300,,2
613017,山河辞赋本子(次品),613017Name,613017Icon,613017Text,13,,,,999,,1,300,,2
613018,云袖清欢本子(次品),613018Name,613018Icon,613018Text,13,,,,999,,1,300,,2
613019,灯影红笺本子(次品),613019Name,613019Icon,613019Text,13,,,,999,,1,300,,2
613020,霓虹战姬本子(次品),613020Name,613020Icon,613020Text,13,,,,999,,1,400,,3
613021,深空巡卫本子(次品),613021Name,613021Icon,613021Text,13,,,,999,,1,400,,3
613022,机甲星旅本子(次品),613022Name,613022Icon,613022Text,13,,,,999,,1,400,,3
613023,雨夜刃影本子(次品),613023Name,613023Icon,613023Text,13,,,,999,,1,400,,3
613024,虚空战歌本子(次品),613024Name,613024Icon,613024Text,13,,,,999,,1,400,,3
613025,猫屿午后本子(次品),613025Name,613025Icon,613025Text,13,,,,999,,1,400,,3
613026,雪落狐踪本子(次品),613026Name,613026Icon,613026Text,13,,,,999,,1,500,,4
613027,深海人鱼本子(次品),613027Name,613027Icon,613027Text,13,,,,999,,1,500,,4
613028,林间萤火本子(次品),613028Name,613028Icon,613028Text,13,,,,999,,1,500,,4
613029,浅海碎浪本子(次品),613029Name,613029Icon,613029Text,13,,,,999,,1,600,,5
614000,星野休憩钥匙扣(次品),614000Name,614000Icon,614000Text,13,,,,999,,1,200,,1
614001,晚风橘绘钥匙扣(次品),614001Name,614001Icon,614001Text,13,,,,999,,1,200,,1
614002,窗边白笺钥匙扣(次品),614002Name,614002Icon,614002Text,13,,,,999,,1,200,,1
614003,青空信约钥匙扣(次品),614003Name,614003Icon,614003Text,13,,,,999,,1,200,,1
614004,樱花私语钥匙扣(次品),614004Name,614004Icon,614004Text,13,,,,999,,1,200,,1
614005,星轨魔导钥匙扣(次品),614005Name,614005Icon,614005Text,13,,,,999,,1,200,,1
614006,雾境魔女钥匙扣(次品),614006Name,614006Icon,614006Text,13,,,,999,,1,200,,1
614007,月光咒印钥匙扣(次品),614007Name,614007Icon,614007Text,13,,,,999,,1,200,,1
614008,冰晶灵使钥匙扣(次品),614008Name,614008Icon,614008Text,13,,,,999,,1,200,,1
614009,云间神谕钥匙扣(次品),614009Name,614009Icon,614009Text,13,,,,999,,1,200,,1
