Id,Remark,Name,Icon,Desc,Type,TypeNum,备注,Synthesis,MaxNum,Shop,CurrencyType,Value,PurchaseRestriction,Quality
603018,云袖清欢毯子（次品）,603018Name,,403018Text,13,,,,999,,1,600,,3
503019,灯影红笺毯子,403019Name,,403019Text,13,,,,999,,1,1200,,3
603019,灯影红笺毯子（次品）,603019Name,,403019Text,13,,,,999,,1,600,,3
503020,霓虹战姬毯子,403020Name,,403020Text,13,,,,999,,1,1400,,3
603020,霓虹战姬毯子（次品）,603020Name,,403020Text,13,,,,999,,1,700,,3
503021,深空巡卫毯子,403021Name,,403021Text,13,,,,999,,1,1400,,3
603021,深空巡卫毯子（次品）,603021Name,,403021Text,13,,,,999,,1,700,,3
503022,机甲星旅毯子,403022Name,,403022Text,13,,,,999,,1,1400,,3
603022,机甲星旅毯子（次品）,603022Name,,403022Text,13,,,,999,,1,700,,3
503023,雨夜刃影毯子,403023Name,,403023Text,13,,,,999,,1,1400,,3
603023,雨夜刃影毯子（次品）,603023Name,,403023Text,13,,,,999,,1,700,,3
503024,虚空战歌毯子,403024Name,,403024Text,13,,,,999,,1,1400,,3
603024,虚空战歌毯子（次品）,603024Name,,403024Text,13,,,,999,,1,700,,3
503025,猫屿午后毯子,403025Name,,403025Text,13,,,,999,,1,1400,,3
603025,猫屿午后毯子（次品）,603025Name,,403025Text,13,,,,999,,1,700,,3
503026,雪落狐踪毯子,403026Name,,403026Text,13,,,,999,,1,1600,,4
603026,雪落狐踪毯子（次品）,603026Name,,403026Text,13,,,,999,,1,800,,4
503027,深海人鱼毯子,403027Name,,403027Text,13,,,,999,,1,1600,,4
603027,深海人鱼毯子（次品）,603027Name,,403027Text,13,,,,999,,1,800,,4
503028,林间萤火毯子,403028Name,,403028Text,13,,,,999,,1,1600,,4
603028,林间萤火毯子（次品）,603028Name,,403028Text,13,,,,999,,1,800,,4
503029,浅海碎浪毯子,403029Name,,403029Text,13,,,,999,,1,1800,,4
603029,浅海碎浪毯子（次品）,603029Name,,403029Text,13,,,,999,,1,900,,4
504000,星野休憩立牌,404000Name,,404000Text,13,,,,999,,1,400,,1
604000,星野休憩立牌（次品）,604000Name,,404000Text,13,,,,999,,1,200,,1
504001,晚风橘绘立牌,404001Name,,404001Text,13,,,,999,,1,400,,1
604001,晚风橘绘立牌（次品）,604001Name,,404001Text,13,,,,999,,1,200,,1
504002,窗边白笺立牌,404002Name,,404002Text,13,,,,999,,1,400,,1
604002,窗边白笺立牌（次品）,604002Name,,404002Text,13,,,,999,,1,200,,1
504003,青空信约立牌,404003Name,,404003Text,13,,,,999,,1,400,,1
604003,青空信约立牌（次品）,604003Name,,404003Text,13,,,,999,,1,200,,1
504004,樱花私语立牌,404004Name,,404004Text,13,,,,999,,1,400,,1
604004,樱花私语立牌（次品）,604004Name,,404004Text,13,,,,999,,1,200,,1
504005,星轨魔导立牌,404005Name,,404005Text,13,,,,999,,1,400,,1
604005,星轨魔导立牌（次品）,604005Name,,404005Text,13,,,,999,,1,200,,1
504006,雾境魔女立牌,404006Name,,404006Text,13,,,,999,,1,400,,1
604006,雾境魔女立牌（次品）,604006Name,,404006Text,13,,,,999,,1,200,,1
504007,月光咒印立牌,404007Name,,404007Text,13,,,,999,,1,400,,1
604007,月光咒印立牌（次品）,604007Name,,404007Text,13,,,,999,,1,200,,1
504008,冰晶灵使立牌,404008Name,,404008Text,13,,,,999,,1,400,,1
604008,冰晶灵使立牌（次品）,604008Name,,404008Text,13,,,,999,,1,200,,1
504009,云间神谕立牌,404009Name,,404009Text,13,,,,999,,1,400,,1
604009,云间神谕立牌（次品）,604009Name,,404009Text,13,,,,999,,1,200,,1
504010,课间碎光立牌,404010Name,,404010Text,13,,,,999,,1,400,,1
604010,课间碎光立牌（次品）,604010Name,,404010Text,13,,,,999,,1,200,,1
504011,校服晚风立牌,404011Name,,404011Text,13,,,,999,,1,400,,1
604011,校服晚风立牌（次品）,604011Name,,404011Text,13,,,,999,,1,200,,1
504012,操场落日立牌,404012Name,,404012Text,13,,,,999,,1,600,,1
604012,操场落日立牌（次品）,604012Name,,404012Text,13,,,,999,,1,300,,1
504013,图书馆秘思立牌,404013Name,,404013Text,13,,,,999,,1,600,,1
604013,图书馆秘思立牌（次品）,604013Name,,404013Text,13,,,,999,,1,300,,1
504014,天台告白立牌,404014Name,,404014Text,13,,,,999,,1,600,,1
604014,天台告白立牌（次品）,604014Name,,404014Text,13,,,,999,,1,300,,1
504015,月下青衫立牌,404015Name,,404015Text,13,,,,999,,1,600,,1
604015,月下青衫立牌（次品）,604015Name,,404015Text,13,,,,999,,1,300,,1
504016,桃枝执扇立牌,404016Name,,404016Text,13,,,,999,,1,600,,1
604016,桃枝执扇立牌（次品）,604016Name,,404016Text,13,,,,999,,1,300,,1
504017,山河辞赋立牌,404017Name,,404017Text,13,,,,999,,1,600,,1
604017,山河辞赋立牌（次品）,604017Name,,404017Text,13,,,,999,,1,300,,1
504018,云袖清欢立牌,404018Name,,404018Text,13,,,,999,,1,600,,1
604018,云袖清欢立牌（次品）,604018Name,,404018Text,13,,,,999,,1,300,,1
504019,灯影红笺立牌,404019Name,,404019Text,13,,,,999,,1,600,,1
604019,灯影红笺立牌（次品）,604019Name,,404019Text,13,,,,999,,1,300,,1
504020,霓虹战姬立牌,404020Name,,404020Text,13,,,,999,,1,800,,2
604020,霓虹战姬立牌（次品）,604020Name,,404020Text,13,,,,999,,1,400,,2
504021,深空巡卫立牌,404021Name,,404021Text,13,,,,999,,1,800,,2
604021,深空巡卫立牌（次品）,604021Name,,404021Text,13,,,,999,,1,400,,2
504022,机甲星旅立牌,404022Name,,404022Text,13,,,,999,,1,800,,2
604022,机甲星旅立牌（次品）,604022Name,,404022Text,13,,,,999,,1,400,,2
504023,雨夜刃影立牌,404023Name,,404023Text,13,,,,999,,1,800,,2
604023,雨夜刃影立牌（次品）,604023Name,,404023Text,13,,,,999,,1,400,,2
504024,虚空战歌立牌,404024Name,,404024Text,13,,,,999,,1,800,,2
604024,虚空战歌立牌（次品）,604024Name,,404024Text,13,,,,999,,1,400,,2
504025,猫屿午后立牌,404025Name,,404025Text,13,,,,999,,1,800,,2
604025,猫屿午后立牌（次品）,604025Name,,404025Text,13,,,,999,,1,400,,2
504026,雪落狐踪立牌,404026Name,,404026Text,13,,,,999,,1,1000,,2
604026,雪落狐踪立牌（次品）,604026Name,,404026Text,13,,,,999,,1,500,,2
504027,深海人鱼立牌,404027Name,,404027Text,13,,,,999,,1,1000,,2
604027,深海人鱼立牌（次品）,604027Name,,404027Text,13,,,,999,,1,500,,2
504028,林间萤火立牌,404028Name,,404028Text,13,,,,999,,1,1000,,2
604028,林间萤火立牌（次品）,604028Name,,404028Text,13,,,,999,,1,500,,2
504029,浅海碎浪立牌,404029Name,,404029Text,13,,,,999,,1,1200,,3
604029,浅海碎浪立牌（次品）,604029Name,,404029Text,13,,,,999,,1,600,,3
505000,星野休憩明信片,405000Name,,405000Text,13,,,,999,,1,400,,1
605000,星野休憩明信片（次品）,605000Name,,405000Text,13,,,,999,,1,200,,1
505001,晚风橘绘明信片,405001Name,,405001Text,13,,,,999,,1,400,,1
605001,晚风橘绘明信片（次品）,605001Name,,405001Text,13,,,,999,,1,200,,1
505002,窗边白笺明信片,405002Name,,405002Text,13,,,,999,,1,400,,1
605002,窗边白笺明信片（次品）,605002Name,,405002Text,13,,,,999,,1,200,,1
505003,青空信约明信片,405003Name,,405003Text,13,,,,999,,1,400,,1
605003,青空信约明信片（次品）,605003Name,,405003Text,13,,,,999,,1,200,,1
505004,樱花私语明信片,405004Name,,405004Text,13,,,,999,,1,400,,1
605004,樱花私语明信片（次品）,605004Name,,405004Text,13,,,,999,,1,200,,1
505005,星轨魔导明信片,405005Name,,405005Text,13,,,,999,,1,400,,1
605005,星轨魔导明信片（次品）,605005Name,,405005Text,13,,,,999,,1,200,,1
505006,雾境魔女明信片,405006Name,,405006Text,13,,,,999,,1,400,,1
605006,雾境魔女明信片（次品）,605006Name,,405006Text,13,,,,999,,1,200,,1
505007,月光咒印明信片,405007Name,,405007Text,13,,,,999,,1,400,,1
605007,月光咒印明信片（次品）,605007Name,,405007Text,13,,,,999,,1,200,,1
505008,冰晶灵使明信片,405008Name,,405008Text,13,,,,999,,1,400,,1
605008,冰晶灵使明信片（次品）,605008Name,,405008Text,13,,,,999,,1,200,,1
505009,云间神谕明信片,405009Name,,405009Text,13,,,,999,,1,400,,1
605009,云间神谕明信片（次品）,605009Name,,405009Text,13,,,,999,,1,200,,1
505010,课间碎光明信片,405010Name,,405010Text,13,,,,999,,1,400,,1
605010,课间碎光明信片（次品）,605010Name,,405010Text,13,,,,999,,1,200,,1
505011,校服晚风明信片,405011Name,,405011Text,13,,,,999,,1,400,,1
605011,校服晚风明信片（次品）,605011Name,,405011Text,13,,,,999,,1,200,,1
505012,操场落日明信片,405012Name,,405012Text,13,,,,999,,1,600,,1
605012,操场落日明信片（次品）,605012Name,,405012Text,13,,,,999,,1,300,,1
505013,图书馆秘思明信片,405013Name,,405013Text,13,,,,999,,1,600,,1
605013,图书馆秘思明信片（次品）,605013Name,,405013Text,13,,,,999,,1,300,,1
505014,天台告白明信片,405014Name,,405014Text,13,,,,999,,1,600,,1
605014,天台告白明信片（次品）,605014Name,,405014Text,13,,,,999,,1,300,,1
505015,月下青衫明信片,405015Name,,405015Text,13,,,,999,,1,600,,1
605015,月下青衫明信片（次品）,605015Name,,405015Text,13,,,,999,,1,300,,1
505016,桃枝执扇明信片,405016Name,,405016Text,13,,,,999,,1,600,,1
605016,桃枝执扇明信片（次品）,605016Name,,405016Text,13,,,,999,,1,300,,1
505017,山河辞赋明信片,405017Name,,405017Text,13,,,,999,,1,600,,1
605017,山河辞赋明信片（次品）,605017Name,,405017Text,13,,,,999,,1,300,,1
505018,云袖清欢明信片,405018Name,,405018Text,13,,,,999,,1,600,,1
605018,云袖清欢明信片（次品）,605018Name,,405018Text,13,,,,999,,1,300,,1
505019,灯影红笺明信片,405019Name,,405019Text,13,,,,999,,1,600,,1
605019,灯影红笺明信片（次品）,605019Name,,405019Text,13,,,,999,,1,300,,1
505020,霓虹战姬明信片,405020Name,,405020Text,13,,,,999,,1,800,,2
605020,霓虹战姬明信片（次品）,605020Name,,405020Text,13,,,,999,,1,400,,2
505021,深空巡卫明信片,405021Name,,405021Text,13,,,,999,,1,800,,2
605021,深空巡卫明信片（次品）,605021Name,,405021Text,13,,,,999,,1,400,,2
505022,机甲星旅明信片,405022Name,,405022Text,13,,,,999,,1,800,,2
605022,机甲星旅明信片（次品）,605022Name,,405022Text,13,,,,999,,1,400,,2
505023,雨夜刃影明信片,405023Name,,405023Text,13,,,,999,,1,800,,2
605023,雨夜刃影明信片（次品）,605023Name,,405023Text,13,,,,999,,1,400,,2
505024,虚空战歌明信片,405024Name,,405024Text,13,,,,999,,1,800,,2
605024,虚空战歌明信片（次品）,605024Name,,405024Text,13,,,,999,,1,400,,2
505025,猫屿午后明信片,405025Name,,405025Text,13,,,,999,,1,800,,2
605025,猫屿午后明信片（次品）,605025Name,,405025Text,13,,,,999,,1,400,,2
505026,雪落狐踪明信片,405026Name,,405026Text,13,,,,999,,1,1000,,2
605026,雪落狐踪明信片（次品）,605026Name,,405026Text,13,,,,999,,1,500,,2
505027,深海人鱼明信片,405027Name,,405027Text,13,,,,999,,1,1000,,2
605027,深海人鱼明信片（次品）,605027Name,,405027Text,13,,,,999,,1,500,,2
505028,林间萤火明信片,405028Name,,405028Text,13,,,,999,,1,1000,,2
605028,林间萤火明信片（次品）,605028Name,,405028Text,13,,,,999,,1,500,,2
505029,浅海碎浪明信片,405029Name,,405029Text,13,,,,999,,1,1200,,3
605029,浅海碎浪明信片（次品）,605029Name,,405029Text,13,,,,999,,1,600,,3
506000,星野休憩帆布包,406000Name,,406000Text,13,,,,999,,1,400,,1
606000,星野休憩帆布包（次品）,606000Name,,406000Text,13,,,,999,,1,200,,1
506001,晚风橘绘帆布包,406001Name,,406001Text,13,,,,999,,1,400,,1
606001,晚风橘绘帆布包（次品）,606001Name,,406001Text,13,,,,999,,1,200,,1
506002,窗边白笺帆布包,406002Name,,406002Text,13,,,,999,,1,400,,1
606002,窗边白笺帆布包（次品）,606002Name,,406002Text,13,,,,999,,1,200,,1
506003,青空信约帆布包,406003Name,,406003Text,13,,,,999,,1,400,,1
606003,青空信约帆布包（次品）,606003Name,,406003Text,13,,,,999,,1,200,,1
506004,樱花私语帆布包,406004Name,,406004Text,13,,,,999,,1,400,,1
606004,樱花私语帆布包（次品）,606004Name,,406004Text,13,,,,999,,1,200,,1
506005,星轨魔导帆布包,406005Name,,406005Text,13,,,,999,,1,400,,1
606005,星轨魔导帆布包（次品）,606005Name,,406005Text,13,,,,999,,1,200,,1
506006,雾境魔女帆布包,406006Name,,406006Text,13,,,,999,,1,400,,1
606006,雾境魔女帆布包（次品）,606006Name,,406006Text,13,,,,999,,1,200,,1
506007,月光咒印帆布包,406007Name,,406007Text,13,,,,999,,1,400,,1
606007,月光咒印帆布包（次品）,606007Name,,406007Text,13,,,,999,,1,200,,1
506008,冰晶灵使帆布包,406008Name,,406008Text,13,,,,999,,1,400,,1
606008,冰晶灵使帆布包（次品）,606008Name,,406008Text,13,,,,999,,1,200,,1
506009,云间神谕帆布包,406009Name,,406009Text,13,,,,999,,1,400,,1
606009,云间神谕帆布包（次品）,606009Name,,406009Text,13,,,,999,,1,200,,1
506010,课间碎光帆布包,406010Name,,406010Text,13,,,,999,,1,400,,1
606010,课间碎光帆布包（次品）,606010Name,,406010Text,13,,,,999,,1,200,,1
506011,校服晚风帆布包,406011Name,,406011Text,13,,,,999,,1,400,,1
606011,校服晚风帆布包（次品）,606011Name,,406011Text,13,,,,999,,1,200,,1
506012,操场落日帆布包,406012Name,,406012Text,13,,,,999,,1,600,,1
606012,操场落日帆布包（次品）,606012Name,,406012Text,13,,,,999,,1,300,,1
506013,图书馆秘思帆布包,406013Name,,406013Text,13,,,,999,,1,600,,1
606013,图书馆秘思帆布包（次品）,606013Name,,406013Text,13,,,,999,,1,300,,1
506014,天台告白帆布包,406014Name,,406014Text,13,,,,999,,1,600,,1
606014,天台告白帆布包（次品）,606014Name,,406014Text,13,,,,999,,1,300,,1
506015,月下青衫帆布包,406015Name,,406015Text,13,,,,999,,1,600,,1
606015,月下青衫帆布包（次品）,606015Name,,406015Text,13,,,,999,,1,300,,1
506016,桃枝执扇帆布包,406016Name,,406016Text,13,,,,999,,1,600,,1
606016,桃枝执扇帆布包（次品）,606016Name,,406016Text,13,,,,999,,1,300,,1
506017,山河辞赋帆布包,406017Name,,406017Text,13,,,,999,,1,600,,1
606017,山河辞赋帆布包（次品）,606017Name,,406017Text,13,,,,999,,1,300,,1
506018,云袖清欢帆布包,406018Name,,406018Text,13,,,,999,,1,600,,1
606018,云袖清欢帆布包（次品）,606018Name,,406018Text,13,,,,999,,1,300,,1
506019,灯影红笺帆布包,406019Name,,406019Text,13,,,,999,,1,600,,1
606019,灯影红笺帆布包（次品）,606019Name,,406019Text,13,,,,999,,1,300,,1
506020,霓虹战姬帆布包,406020Name,,406020Text,13,,,,999,,1,800,,2
606020,霓虹战姬帆布包（次品）,606020Name,,406020Text,13,,,,999,,1,400,,2
506021,深空巡卫帆布包,406021Name,,406021Text,13,,,,999,,1,800,,2
606021,深空巡卫帆布包（次品）,606021Name,,406021Text,13,,,,999,,1,400,,2
506022,机甲星旅帆布包,406022Name,,406022Text,13,,,,999,,1,800,,2
606022,机甲星旅帆布包（次品）,606022Name,,406022Text,13,,,,999,,1,400,,2
506023,雨夜刃影帆布包,406023Name,,406023Text,13,,,,999,,1,800,,2
606023,雨夜刃影帆布包（次品）,606023Name,,406023Text,13,,,,999,,1,400,,2
506024,虚空战歌帆布包,406024Name,,406024Text,13,,,,999,,1,800,,2
606024,虚空战歌帆布包（次品）,606024Name,,406024Text,13,,,,999,,1,400,,2
506025,猫屿午后帆布包,406025Name,,406025Text,13,,,,999,,1,800,,2
606025,猫屿午后帆布包（次品）,606025Name,,406025Text,13,,,,999,,1,400,,2
506026,雪落狐踪帆布包,406026Name,,406026Text,13,,,,999,,1,1000,,2
606026,雪落狐踪帆布包（次品）,606026Name,,406026Text,13,,,,999,,1,500,,2
506027,深海人鱼帆布包,406027Name,,406027Text,13,,,,999,,1,1000,,2
606027,深海人鱼帆布包（次品）,606027Name,,406027Text,13,,,,999,,1,500,,2
506028,林间萤火帆布包,406028Name,,406028Text,13,,,,999,,1,1000,,2
606028,林间萤火帆布包（次品）,606028Name,,406028Text,13,,,,999,,1,500,,2
506029,浅海碎浪帆布包,406029Name,,406029Text,13,,,,999,,1,1200,,3
606029,浅海碎浪帆布包（次品）,606029Name,,406029Text,13,,,,999,,1,600,,3
507000,星野休憩文件夹,407000Name,,407000Text,13,,,,999,,1,400,,1
607000,星野休憩文件夹（次品）,607000Name,,407000Text,13,,,,999,,1,200,,1
507001,晚风橘绘文件夹,407001Name,,407001Text,13,,,,999,,1,400,,1
607001,晚风橘绘文件夹（次品）,607001Name,,407001Text,13,,,,999,,1,200,,1
507002,窗边白笺文件夹,407002Name,,407002Text,13,,,,999,,1,400,,1
607002,窗边白笺文件夹（次品）,607002Name,,407002Text,13,,,,999,,1,200,,1
507003,青空信约文件夹,407003Name,,407003Text,13,,,,999,,1,400,,1
607003,青空信约文件夹（次品）,607003Name,,407003Text,13,,,,999,,1,200,,1
507004,樱花私语文件夹,407004Name,,407004Text,13,,,,999,,1,400,,1
607004,樱花私语文件夹（次品）,607004Name,,407004Text,13,,,,999,,1,200,,1
507005,星轨魔导文件夹,407005Name,,407005Text,13,,,,999,,1,400,,1
607005,星轨魔导文件夹（次品）,607005Name,,407005Text,13,,,,999,,1,200,,1
507006,雾境魔女文件夹,407006Name,,407006Text,13,,,,999,,1,400,,1
607006,雾境魔女文件夹（次品）,607006Name,,407006Text,13,,,,999,,1,200,,1
507007,月光咒印文件夹,407007Name,,407007Text,13,,,,999,,1,400,,1
607007,月光咒印文件夹（次品）,607007Name,,407007Text,13,,,,999,,1,200,,1
507008,冰晶灵使文件夹,407008Name,,407008Text,13,,,,999,,1,400,,1
607008,冰晶灵使文件夹（次品）,607008Name,,407008Text,13,,,,999,,1,200,,1
507009,云间神谕文件夹,407009Name,,407009Text,13,,,,999,,1,400,,1
607009,云间神谕文件夹（次品）,607009Name,,407009Text,13,,,,999,,1,200,,1
507010,课间碎光文件夹,407010Name,,407010Text,13,,,,999,,1,400,,1
607010,课间碎光文件夹（次品）,607010Name,,407010Text,13,,,,999,,1,200,,1
507011,校服晚风文件夹,407011Name,,407011Text,13,,,,999,,1,400,,1
607011,校服晚风文件夹（次品）,607011Name,,407011Text,13,,,,999,,1,200,,1
507012,操场落日文件夹,407012Name,,407012Text,13,,,,999,,1,600,,1
607012,操场落日文件夹（次品）,607012Name,,407012Text,13,,,,999,,1,300,,1
507013,图书馆秘思文件夹,407013Name,,407013Text,13,,,,999,,1,600,,1
607013,图书馆秘思文件夹（次品）,607013Name,,407013Text,13,,,,999,,1,300,,1
507014,天台告白文件夹,407014Name,,407014Text,13,,,,999,,1,600,,1
607014,天台告白文件夹（次品）,607014Name,,407014Text,13,,,,999,,1,300,,1
507015,月下青衫文件夹,407015Name,,407015Text,13,,,,999,,1,600,,1
607015,月下青衫文件夹（次品）,607015Name,,407015Text,13,,,,999,,1,300,,1
507016,桃枝执扇文件夹,407016Name,,407016Text,13,,,,999,,1,600,,1
607016,桃枝执扇文件夹（次品）,607016Name,,407016Text,13,,,,999,,1,300,,1
507017,山河辞赋文件夹,407017Name,,407017Text,13,,,,999,,1,600,,1
607017,山河辞赋文件夹（次品）,607017Name,,407017Text,13,,,,999,,1,300,,1
507018,云袖清欢文件夹,407018Name,,407018Text,13,,,,999,,1,600,,1
607018,云袖清欢文件夹（次品）,607018Name,,407018Text,13,,,,999,,1,300,,1
507019,灯影红笺文件夹,407019Name,,407019Text,13,,,,999,,1,600,,1
607019,灯影红笺文件夹（次品）,607019Name,,407019Text,13,,,,999,,1,300,,1
507020,霓虹战姬文件夹,407020Name,,407020Text,13,,,,999,,1,800,,2
607020,霓虹战姬文件夹（次品）,607020Name,,407020Text,13,,,,999,,1,400,,2
507021,深空巡卫文件夹,407021Name,,407021Text,13,,,,999,,1,800,,2
607021,深空巡卫文件夹（次品）,607021Name,,407021Text,13,,,,999,,1,400,,2
507022,机甲星旅文件夹,407022Name,,407022Text,13,,,,999,,1,800,,2
607022,机甲星旅文件夹（次品）,607022Name,,407022Text,13,,,,999,,1,400,,2
507023,雨夜刃影文件夹,407023Name,,407023Text,13,,,,999,,1,800,,2
607023,雨夜刃影文件夹（次品）,607023Name,,407023Text,13,,,,999,,1,400,,2
507024,虚空战歌文件夹,407024Name,,407024Text,13,,,,999,,1,800,,2
607024,虚空战歌文件夹（次品）,607024Name,,407024Text,13,,,,999,,1,400,,2
507025,猫屿午后文件夹,407025Name,,407025Text,13,,,,999,,1,800,,2
607025,猫屿午后文件夹（次品）,607025Name,,407025Text,13,,,,999,,1,400,,2
507026,雪落狐踪文件夹,407026Name,,407026Text,13,,,,999,,1,1000,,2
607026,雪落狐踪文件夹（次品）,607026Name,,407026Text,13,,,,999,,1,500,,2
507027,深海人鱼文件夹,407027Name,,407027Text,13,,,,999,,1,1000,,2
607027,深海人鱼文件夹（次品）,607027Name,,407027Text,13,,,,999,,1,500,,2
507028,林间萤火文件夹,407028Name,,407028Text,13,,,,999,,1,1000,,2
607028,林间萤火文件夹（次品）,607028Name,,407028Text,13,,,,999,,1,500,,2
507029,浅海碎浪文件夹,407029Name,,407029Text,13,,,,999,,1,1200,,3
607029,浅海碎浪文件夹（次品）,607029Name,,407029Text,13,,,,999,,1,600,,3
508000,星野休憩挂轴,408000Name,,408000Text,13,,,,999,,1,400,,1
608000,星野休憩挂轴（次品）,608000Name,,408000Text,13,,,,999,,1,200,,1
508001,晚风橘绘挂轴,408001Name,,408001Text,13,,,,999,,1,400,,1
608001,晚风橘绘挂轴（次品）,608001Name,,408001Text,13,,,,999,,1,200,,1
508002,窗边白笺挂轴,408002Name,,408002Text,13,,,,999,,1,400,,1
608002,窗边白笺挂轴（次品）,608002Name,,408002Text,13,,,,999,,1,200,,1
508003,青空信约挂轴,408003Name,,408003Text,13,,,,999,,1,400,,1
608003,青空信约挂轴（次品）,608003Name,,408003Text,13,,,,999,,1,200,,1
508004,樱花私语挂轴,408004Name,,408004Text,13,,,,999,,1,400,,1
608004,樱花私语挂轴（次品）,608004Name,,408004Text,13,,,,999,,1,200,,1
508005,星轨魔导挂轴,408005Name,,408005Text,13,,,,999,,1,400,,1
608005,星轨魔导挂轴（次品）,608005Name,,408005Text,13,,,,999,,1,200,,1
508006,雾境魔女挂轴,408006Name,,408006Text,13,,,,999,,1,400,,1
608006,雾境魔女挂轴（次品）,608006Name,,408006Text,13,,,,999,,1,200,,1
508007,月光咒印挂轴,408007Name,,408007Text,13,,,,999,,1,400,,1
608007,月光咒印挂轴（次品）,608007Name,,408007Text,13,,,,999,,1,200,,1
508008,冰晶灵使挂轴,408008Name,,408008Text,13,,,,999,,1,400,,1
608008,冰晶灵使挂轴（次品）,608008Name,,408008Text,13,,,,999,,1,200,,1
508009,云间神谕挂轴,408009Name,,408009Text,13,,,,999,,1,400,,1
608009,云间神谕挂轴（次品）,608009Name,,408009Text,13,,,,999,,1,200,,1
508010,课间碎光挂轴,408010Name,,408010Text,13,,,,999,,1,400,,1
608010,课间碎光挂轴（次品）,608010Name,,408010Text,13,,,,999,,1,200,,1
508011,校服晚风挂轴,408011Name,,408011Text,13,,,,999,,1,400,,1
608011,校服晚风挂轴（次品）,608011Name,,408011Text,13,,,,999,,1,200,,1
508012,操场落日挂轴,408012Name,,408012Text,13,,,,999,,1,600,,1
608012,操场落日挂轴（次品）,608012Name,,408012Text,13,,,,999,,1,300,,1
508013,图书馆秘思挂轴,408013Name,,408013Text,13,,,,999,,1,600,,1
608013,图书馆秘思挂轴（次品）,608013Name,,408013Text,13,,,,999,,1,300,,1
508014,天台告白挂轴,408014Name,,408014Text,13,,,,999,,1,600,,1
608014,天台告白挂轴（次品）,608014Name,,408014Text,13,,,,999,,1,300,,1
508015,月下青衫挂轴,408015Name,,408015Text,13,,,,999,,1,600,,1
608015,月下青衫挂轴（次品）,608015Name,,408015Text,13,,,,999,,1,300,,1
508016,桃枝执扇挂轴,408016Name,,408016Text,13,,,,999,,1,600,,1
608016,桃枝执扇挂轴（次品）,608016Name,,408016Text,13,,,,999,,1,300,,1
508017,山河辞赋挂轴,408017Name,,408017Text,13,,,,999,,1,600,,1
608017,山河辞赋挂轴（次品）,608017Name,,408017Text,13,,,,999,,1,300,,1
508018,云袖清欢挂轴,408018Name,,408018Text,13,,,,999,,1,600,,1
608018,云袖清欢挂轴（次品）,608018Name,,408018Text,13,,,,999,,1,300,,1
508019,灯影红笺挂轴,408019Name,,408019Text,13,,,,999,,1,600,,1
608019,灯影红笺挂轴（次品）,608019Name,,408019Text,13,,,,999,,1,300,,1
508020,霓虹战姬挂轴,408020Name,,408020Text,13,,,,999,,1,800,,2
608020,霓虹战姬挂轴（次品）,608020Name,,408020Text,13,,,,999,,1,400,,2
508021,深空巡卫挂轴,408021Name,,408021Text,13,,,,999,,1,800,,2
608021,深空巡卫挂轴（次品）,608021Name,,408021Text,13,,,,999,,1,400,,2
508022,机甲星旅挂轴,408022Name,,408022Text,13,,,,999,,1,800,,2
608022,机甲星旅挂轴（次品）,608022Name,,408022Text,13,,,,999,,1,400,,2
508023,雨夜刃影挂轴,408023Name,,408023Text,13,,,,999,,1,800,,2
608023,雨夜刃影挂轴（次品）,608023Name,,408023Text,13,,,,999,,1,400,,2
508024,虚空战歌挂轴,408024Name,,408024Text,13,,,,999,,1,800,,2
608024,虚空战歌挂轴（次品）,608024Name,,408024Text,13,,,,999,,1,400,,2
508025,猫屿午后挂轴,408025Name,,408025Text,13,,,,999,,1,800,,2
608025,猫屿午后挂轴（次品）,608025Name,,408025Text,13,,,,999,,1,400,,2
508026,雪落狐踪挂轴,408026Name,,408026Text,13,,,,999,,1,1000,,2
608026,雪落狐踪挂轴（次品）,608026Name,,408026Text,13,,,,999,,1,500,,2
508027,深海人鱼挂轴,408027Name,,408027Text,13,,,,999,,1,1000,,2
608027,深海人鱼挂轴（次品）,608027Name,,408027Text,13,,,,999,,1,500,,2
508028,林间萤火挂轴,408028Name,,408028Text,13,,,,999,,1,1000,,2
608028,林间萤火挂轴（次品）,608028Name,,408028Text,13,,,,999,,1,500,,2
508029,浅海碎浪挂轴,408029Name,,408029Text,13,,,,999,,1,1200,,3
608029,浅海碎浪挂轴（次品）,608029Name,,408029Text,13,,,,999,,1,600,,3
509000,星野休憩海报,409000Name,,409000Text,13,,,,999,,1,400,,1
609000,星野休憩海报（次品）,609000Name,,409000Text,13,,,,999,,1,200,,1
509001,晚风橘绘海报,409001Name,,409001Text,13,,,,999,,1,400,,1
609001,晚风橘绘海报（次品）,609001Name,,409001Text,13,,,,999,,1,200,,1
509002,窗边白笺海报,409002Name,,409002Text,13,,,,999,,1,400,,1
609002,窗边白笺海报（次品）,609002Name,,409002Text,13,,,,999,,1,200,,1
509003,青空信约海报,409003Name,,409003Text,13,,,,999,,1,400,,1
609003,青空信约海报（次品）,609003Name,,409003Text,13,,,,999,,1,200,,1
509004,樱花私语海报,409004Name,,409004Text,13,,,,999,,1,400,,1
609004,樱花私语海报（次品）,609004Name,,409004Text,13,,,,999,,1,200,,1
509005,星轨魔导海报,409005Name,,409005Text,13,,,,999,,1,400,,1
609005,星轨魔导海报（次品）,609005Name,,409005Text,13,,,,999,,1,200,,1
509006,雾境魔女海报,409006Name,,409006Text,13,,,,999,,1,400,,1
